CAZYs,Niche
95,Human
92,Human
91,Human
96,Human
94,Human
92,Human
94,Human
92,Human
98,Human
95,Human
91,Human
91,Human
92,Human
92,Human
92,Human
92,Human
92,Human
84,Human
91,Human
93,Human
92,Human
98,Human
94,Human
94,Human
89,Human
98,Human
96,Human
98,Human
90,Human
92,Human
97,Human
93,Human
95,Human
94,Human
99,Human
86,Human
95,Human
92,Human
96,Human
99,Human
103,Human
87,Human
87,Human
92,Human
91,Human
92,Human
87,Human
99,Human
94,Human
91,Human
97,Human
88,Human
81,Human
90,Human
92,Human
91,Human
91,Human
91,Human
90,Human
95,Human
95,Human
92,Human
94,Human
92,Human
99,Human
93,Human
93,Human
97,Human
94,Human
94,Human
91,Human
100,Human
95,Human
91,Human
95,Human
95,Human
90,Human
91,Human
93,Human
94,Human
94,Human
93,Human
94,Human
99,Human
94,Human
91,Human
85,Human
91,Human
86,Human
84,Human
92,Human
92,Human
96,Human
96,Human
97,Human
94,Human
94,Human
90,Human
91,Human
93,Human
84,Human
91,Human
98,Human
95,Human
90,Human
88,Human
90,Human
93,Human
89,Human
99,Human
96,Human
88,Human
93,Human
92,Human
95,Human
94,Human
91,Human
95,Human
96,Human
88,Human
92,Human
91,Human
88,Human
97,Human
97,Human
100,Human
98,Human
99,Human
91,Human
93,Human
94,Human
90,Human
87,Human
90,Human
94,Human
95,Human
91,Human
89,Human
94,Human
93,Human
92,Human
94,Human
92,Human
99,Human
97,Human
100,Human
95,Human
96,Human
90,Human
95,Human
99,Human
98,Human
92,Human
94,Human
98,Human
99,Human
90,Human
91,Human
81,Human
93,Human
101,Human
95,Human
93,Human
97,Human
93,Human
95,Human
96,Human
90,Human
99,Human
94,Human
90,Human
93,Human
94,Human
94,Human
94,Human
86,Human
90,Human
91,Human
98,Human
95,Human
91,Human
93,Human
97,Human
88,Human
91,Human
97,Human
98,Human
93,Human
94,Human
94,Human
94,Human
94,Human
92,Human
90,Human
94,Human
88,Human
97,Human
97,Human
98,Human
93,Human
91,Human
91,Human
97,Human
94,Human
89,Human
97,Human
99,Human
95,Human
91,Human
95,Human
94,Human
92,Human
93,Human
90,Human
93,Human
96,Human
96,Human
90,Human
94,Human
85,Human
93,Human
92,Human
92,Human
96,Human
92,Human
98,Human
98,Human
96,Human
90,Human
91,Human
94,Human
97,Human
89,Human
93,Human
89,Human
92,Human
95,Human
91,Human
97,Human
93,Human
92,Human
98,Human
96,Human
93,Human
95,Human
92,Human
93,Human
89,Human
95,Human
97,Human
94,Human
94,Human
98,Human
92,Human
96,Human
94,Human
95,Human
92,Human
92,Human
94,Human
95,Human
102,Human
99,Human
93,Human
95,Human
96,Human
94,Human
93,Human
93,Human
93,Human
84,Human
89,Human
93,Human
88,Human
93,Human
94,Human
93,Human
92,Human
93,Human
96,Human
95,Human
100,Human
93,Human
90,Human
104,Human
91,Human
91,Human
98,Human
88,Human
95,Human
99,Human
88,Human
92,Human
85,Human
91,Human
100,Human
95,Human
100,Human
102,Human
94,Human
96,Human
94,Human
90,Human
89,Human
94,Human
94,Human
86,Human
95,Human
92,Human
95,Human
95,Human
98,Human
89,Human
93,Human
93,Human
93,Human
97,Human
99,Human
90,Human
95,Human
92,Human
98,Human
91,Human
91,Human
98,Human
99,Human
98,Human
99,Human
94,Human
96,Human
94,Human
93,Human
97,Human
84,Human
94,Human
97,Human
99,Human
102,Human
99,Human
87,Human
95,Human
95,Human
92,Human
98,Human
97,Human
94,Human
96,Human
99,Human
93,Human
93,Human
93,Human
95,Human
94,Human
88,Human
95,Human
93,Human
94,Human
86,Human
94,Human
94,Human
93,Human
101,Human
95,Human
102,Human
95,Human
93,Human
87,Human
92,Human
86,Human
83,Human
95,Human
99,Human
87,Human
94,Human
98,Human
95,Human
88,Human
95,Human
93,Human
97,Human
90,Human
93,Human
87,Human
92,Human
96,Human
95,Human
89,Human
96,Human
80,Human
95,Human
85,Human
93,Human
97,Human
99,Human
95,Human
94,Human
96,Human
101,Human
104,Human
90,Human
89,Human
76,Human
90,Human
81,Human
82,Human
82,Human
82,Human
82,Human
99,Human
87,Human
94,Human
94,Human
92,Human
96,Human
92,Human
91,Human
91,Human
102,Human
98,Human
92,Human
97,Human
90,Human
96,Human
97,Human
91,Human
94,Human
90,Human
92,Human
84,Human
91,Human
81,Human
92,Human
83,Human
96,Human
97,Human
96,Human
99,Human
89,Human
95,Human
93,Human
91,Human
95,Human
94,Human
97,Human
93,Human
94,Human
89,Human
93,Human
96,Human
96,Human
95,Human
97,Human
94,Human
99,Human
94,Human
99,Human
91,Human
95,Human
92,Human
92,Human
92,Human
96,Human
94,Human
95,Human
96,Human
95,Human
95,Human
90,Human
91,Human
92,Human
91,Human
100,Human
88,Human
96,Human
92,Human
94,Human
93,Human
97,Human
89,Human
91,Human
94,Human
89,Human
91,Human
91,Human
92,Human
94,Human
90,Human
90,Human
94,Human
92,Human
93,Human
98,Human
100,Human
100,Human
93,Human
93,Human
93,Human
93,Human
93,Human
92,Human
93,Human
93,Human
93,Human
93,Human
92,Human
93,Human
92,Human
93,Human
93,Human
93,Human
92,Human
93,Human
93,Human
93,Human
94,Human
95,Human
97,Human
95,Human
85,Human
90,Human
93,Human
93,Human
94,Human
94,Human
95,Human
96,Human
93,Human
93,Human
92,Human
94,Human
94,Human
93,Human
98,Human
95,Human
92,Human
94,Human
96,Human
91,Human
94,Human
90,Human
90,Human
93,Human
93,Human
93,Human
92,Human
93,Human
93,Human
93,Human
93,Human
93,Human
93,Human
100,Human
99,Human
93,Human
94,Human
96,Human
95,Human
93,Human
93,Human
97,Human
90,Human
83,Human
84,Human
91,Human
92,Human
93,Human
92,Human
101,Human
91,Human
97,Human
91,Human
95,Human
93,Human
90,Human
93,Human
95,Human
95,Human
92,Human
92,Human
94,Human
97,Human
97,Human
92,Human
94,Human
92,Human
95,Human
92,Human
95,Human
95,Human
89,Human
92,Human
90,Human
89,Human
93,Human
90,Human
93,Human
83,Human
96,Human
83,Human
83,Human
93,Human
91,Human
81,Human
100,Human
96,Human
93,Human
99,Human
88,Human
89,Human
94,Human
92,Human
90,Human
90,Human
92,Human
97,Human
97,Human
97,Human
97,Human
97,Human
97,Human
97,Human
97,Human
96,Human
96,Human
100,Human
103,Human
92,Human
90,Human
91,Human
93,Human
95,Human
86,Human
95,Human
94,Human
86,Human
95,Human
103,Human
90,Human
92,Human
91,Human
93,Human
93,Human
95,Human
91,Human
101,Human
91,Human
90,Human
89,Human
91,Human
97,Human
91,Human
91,Human
95,Human
97,Human
97,Human
98,Human
89,Human
98,Human
95,Human
98,Human
97,Human
97,Human
92,Human
91,Human
95,Human
98,Human
93,Human
91,Human
91,Human
100,Human
93,Human
93,Human
95,Human
98,Human
93,Human
90,Human
85,Human
93,Human
90,Human
95,Human
94,Human
96,Human
94,Human
91,Human
95,Human
96,Human
84,Human
94,Human
95,Human
94,Human
93,Human
93,Human
89,Human
89,Human
102,Human
91,Human
92,Human
87,Human
92,Human
91,Human
96,Human
90,Human
90,Human
91,Human
92,Human
90,Human
91,Human
92,Human
96,Human
97,Human
92,Human
89,Human
94,Human
92,Human
92,Human
96,Human
92,Human
91,Human
93,Human
98,Human
95,Human
97,Human
100,Human
91,Human
90,Human
91,Human
93,Human
95,Human
95,Human
97,Human
100,Human
94,Human
100,Human
93,Human
76,Human
76,Human
93,Human
93,Human
91,Human
92,Human
92,Human
95,Human
91,Human
91,Human
94,Human
93,Human
96,Human
96,Human
87,Human
86,Human
91,Human
92,Human
87,Human
96,Human
87,Human
91,Human
87,Human
87,Human
94,Human
94,Human
96,Human
91,Human
90,Human
94,Human
98,Human
93,Human
93,Human
93,Human
94,Human
99,Human
97,Human
96,Human
91,Human
92,Human
90,Human
93,Human
96,Human
95,Human
95,Human
95,Human
96,Human
94,Human
96,Human
96,Human
96,Human
96,Human
96,Human
94,Human
94,Human
96,Human
96,Human
96,Human
96,Human
96,Human
94,Human
94,Human
95,Human
94,Human
96,Human
97,Human
97,Human
95,Human
92,Human
96,Human
96,Human
96,Human
96,Human
96,Human
96,Human
95,Human
96,Human
96,Human
96,Human
96,Human
96,Human
96,Human
96,Human
96,Human
96,Human
96,Human
95,Human
96,Human
96,Human
95,Human
95,Human
96,Human
96,Human
96,Human
96,Human
96,Human
96,Human
96,Human
95,Human
96,Human
96,Human
96,Human
96,Human
95,Human
95,Human
94,Human
96,Human
97,Human
95,Human
96,Human
96,Human
96,Human
96,Human
96,Human
96,Human
96,Human
96,Human
95,Human
90,Human
95,Human
95,Human
93,Human
91,Human
92,Human
90,Human
89,Human
93,Human
95,Human
98,Human
99,Human
93,Human
95,Human
95,Human
92,Human
98,Human
97,Human
98,Human
98,Human
98,Human
97,Human
98,Human
97,Human
99,Human
94,Human
98,Human
98,Human
94,Human
93,Human
97,Human
95,Human
89,Human
93,Human
96,Human
94,Human
93,Human
89,Human
93,Human
78,Human
95,Human
92,Human
81,Human
91,Human
93,Human
85,Human
105,Human
94,Human
99,Human
100,Human
95,Human
100,Human
99,Human
97,Human
92,Human
96,Human
95,Human
97,Human
94,Human
97,Human
101,Human
91,Human
106,Human
97,Human
91,Human
94,Human
97,Human
97,Human
91,Human
99,Human
98,Human
98,Human
103,Human
97,Human
101,Human
94,Human
87,Human
100,Human
100,Human
92,Human
92,Human
92,Human
95,Human
94,Human
92,Human
94,Human
93,Human
89,Human
91,Human
93,Human
82,Human
93,Human
94,Human
99,Human
97,Human
96,Human
98,Human
99,Human
101,Human
100,Human
99,Human
98,Human
97,Human
100,Human
98,Human
99,Human
100,Human
100,Human
98,Human
98,Human
98,Human
97,Human
100,Human
100,Human
100,Human
97,Human
98,Human
98,Human
96,Human
92,Human
94,Human
86,Human
93,Human
93,Human
98,Human
89,Human
84,Human
97,Human
90,Human
95,Human
94,Human
94,Human
93,Human
97,Human
99,Human
97,Human
104,Human
96,Human
92,Human
94,Human
93,Human
93,Human
91,Human
100,Human
101,Human
104,Human
95,Human
93,Human
93,Human
93,Human
99,Human
94,Human
96,Human
95,Human
91,Human
90,Human
93,Human
93,Human
91,Human
96,Human
83,Human
92,Human
92,Human
88,Human
100,Human
89,Human
95,Human
95,Human
95,Human
85,Human
99,Human
94,Human
93,Human
114,Human
97,Human
77,Human
78,Human
90,Human
98,Human
98,Human
91,Human
99,Human
98,Human
82,Human
81,Human
91,Human
97,Human
76,Human
74,Human
76,Human
76,Human
76,Human
76,Human
77,Human
76,Human
76,Human
76,Human
89,Human
87,Human
76,Human
72,Human
87,Human
77,Human
83,Human
80,Human
81,Human
76,Human
80,Human
78,Human
76,Human
77,Human
88,Human
96,Human
70,Human
76,Human
79,Human
69,Human
98,Human
72,Human
69,Human
75,Human
75,Human
73,Human
74,Human
73,Human
90,Human
91,Human
80,Human
89,Human
78,Human
80,Human
88,Human
75,Human
64,Human
83,Human
80,Human
71,Human
95,Human
92,Human
94,Human
94,Human
93,Human
92,Human
91,Human
95,Human
92,Human
79,Human
80,Human
91,Human
96,Human
81,Human
74,Human
77,Human
74,Human
97,Human
78,Human
81,Human
106,Human
70,Human
69,Human
70,Human
81,Human
59,Human
95,Human
93,Human
92,Human
92,Plants
84,Plants
91,Plants
91,Plants
92,Plants
91,Plants
91,Plants
94,Plants
96,Plants
88,Plants
88,Plants
92,Plants
91,Plants
93,Plants
96,Plants
93,Plants
90,Plants
92,Plants
86,Plants
93,Plants
94,Plants
92,Plants
100,Plants
112,Plants
105,Plants
115,Plants
106,Plants
107,Plants
109,Plants
101,Plants
108,Plants
111,Plants
110,Plants
107,Plants
106,Plants
109,Plants
110,Plants
108,Plants
107,Plants
103,Plants
114,Plants
114,Plants
114,Plants
114,Plants
118,Plants
110,Plants
103,Plants
109,Plants
110,Plants
110,Plants
114,Plants
114,Plants
114,Plants
112,Plants
113,Plants
69,Plants
97,Plants
105,Plants
104,Plants
103,Plants
103,Plants
104,Plants
103,Plants
101,Plants
105,Plants
97,Plants
93,Plants
95,Plants
65,Plants
92,Plants
92,Plants
88,Plants
107,Plants
106,Plants
113,Plants
86,Plants
110,Plants
110,Plants
102,Plants
101,Plants
102,Plants
102,Plants
101,Plants
109,Plants
102,Plants
107,Plants
105,Plants
105,Plants
103,Plants
102,Plants
104,Plants
108,Plants
106,Plants
102,Plants
105,Plants
104,Plants
105,Plants
103,Plants
105,Plants
104,Plants
107,Plants
101,Plants
109,Plants
112,Plants
109,Plants
111,Plants
112,Plants
111,Plants
103,Plants
113,Plants
79,Plants
103,Plants
97,Plants
93,Plants
95,Plants
97,Plants
95,Plants
98,Plants
98,Plants
99,Plants
105,Plants
102,Plants
77,Plants
79,Plants
77,Plants
78,Plants
78,Plants
77,Plants
75,Plants
98,Plants
102,Plants
89,Plants
99,Plants
85,Plants
90,Plants
95,Plants
105,Plants
91,Plants
82,Plants
94,Plants
92,Plants
86,Plants
85,Plants
89,Plants
93,Plants
93,Plants
92,Plants
85,Plants
94,Plants
93,Plants
99,Plants
98,Plants
89,Plants
98,Plants
93,Plants
93,Plants
109,Plants
96,Plants
92,Plants
101,Plants
112,Plants
85,Plants
86,Plants
87,Plants
84,Plants
82,Plants
90,Plants
83,Plants
99,Plants
84,Plants
89,Plants
101,Plants
74,Plants
96,Plants
91,Plants
99,Plants
81,Plants
91,Plants
89,Plants
90,Plants
99,Plants
76,Plants
94,Plants
99,Plants
95,Plants
93,Plants
91,Plants
94,Plants
87,Plants
82,Plants
78,Plants
79,Plants
80,Plants
78,Plants
79,Plants
79,Plants
93,Plants
53,Plants
95,Plants
95,Plants
85,Plants
72,Plants
68,Plants
73,Plants
96,Plants
91,Plants
68,Plants
87,Plants
90,Plants
84,Plants
86,Plants
84,Plants
88,Plants
88,Plants
88,Plants
99,Plants
71,Plants
87,Plants
100,Plants
108,Plants
101,Plants
103,Plants
99,Plants
106,Plants
97,Plants
108,Plants
88,Plants
107,Plants
107,Plants
107,Plants
107,Plants
107,Plants
107,Plants
107,Plants
105,Plants
86,Plants
71,Plants
77,Plants
78,Plants
86,Plants
74,Plants
71,Plants
86,Plants
75,Plants
80,Plants
99,Plants
71,Plants
75,Plants
78,Plants
100,Plants
77,Plants
77,Plants
74,Plants
78,Plants
74,Plants
112,Plants
107,Plants
112,Plants
105,Plants
108,Plants
111,Plants
108,Plants
116,Plants
111,Plants
108,Plants
101,Plants
113,Plants
115,Plants
112,Plants
113,Plants
112,Plants
87,Plants
78,Plants
87,Plants
94,Plants
91,Plants
96,Plants
89,Plants
90,Plants
85,Plants
85,Plants
98,Plants
93,Plants
76,Plants
58,Plants
95,Plants
80,Plants
92,Plants
100,Plants
84,Plants
95,Plants
76,Plants
93,Plants
97,Plants
83,Plants
80,Plants
89,Plants
93,Plants
70,Plants
69,Plants
69,Plants
74,Plants
73,Plants
69,Plants
63,Plants
70,Plants
69,Plants
92,Plants
58,Plants
98,Plants
91,Plants
113,Plants
84,Plants
81,Plants
86,Plants
83,Plants
85,Plants
86,Plants
84,Plants
90,Plants
84,Plants
85,Plants
88,Plants
83,Plants
86,Plants
83,Plants
90,Plants
96,Plants
80,Plants
102,Plants
60,Plants
76,Plants
91,Plants
71,Plants
100,Plants
86,Plants
103,Plants
103,Plants
93,Plants
89,Plants
93,Plants
102,Plants
63,Plants
88,Plants
84,Plants
95,Plants
91,Plants
101,Plants
86,Plants
96,Plants
90,Plants
95,Plants
95,Plants
96,Plants
99,Plants
92,Plants
96,Plants
85,Plants
85,Plants
87,Plants
87,Plants
91,Plants
94,Plants
92,Plants
88,Plants
86,Plants
86,Plants
71,Plants
98,Plants
103,Plants
71,Plants
90,Plants
90,Plants
71,Plants
90,Plants
90,Plants
90,Plants
90,Plants
103,Plants
98,Plants
97,Plants
90,Plants
90,Plants
94,Plants
100,Plants
91,Plants
75,Plants
93,Plants
87,Plants
85,Plants
74,Plants
64,Plants
76,Plants
76,Plants
94,Plants
76,Plants
94,Plants
87,Plants
89,Plants
89,Plants
84,Plants
89,Plants
86,Plants
79,Plants
82,Plants
79,Plants
107,Plants
92,Plants
97,Plants
97,Plants
96,Plants
90,Plants
90,Plants
64,Plants
90,Plants
89,Plants
100,Plants
78,Plants
79,Plants
89,Plants
82,Plants
100,Plants
103,Plants
77,Plants
80,Plants
81,Plants
86,Plants
77,Plants
80,Plants
78,Plants
80,Plants
80,Plants
83,Plants
80,Plants
83,Plants
86,Plants
103,Plants
100,Plants
100,Plants
100,Plants
86,Plants
90,Plants
109,Plants
103,Plants
109,Plants
109,Plants
109,Plants
90,Plants
109,Plants
105,Plants
105,Plants
104,Plants
105,Plants
105,Plants
105,Plants
107,Plants
107,Plants
91,Plants
105,Plants
89,Plants
64,Plants
82,Plants
91,Plants
87,Plants
105,Plants
101,Plants
87,Plants
66,Plants
84,Plants
96,Plants
100,Plants
89,Plants
94,Plants
89,Plants
63,Plants
87,Plants
87,Plants
81,Plants
95,Plants
83,Plants
87,Plants
82,Plants
84,Plants
89,Plants
92,Plants
91,Plants
85,Plants
78,Plants
86,Plants
88,Plants
88,Plants
94,Plants
100,Plants
80,Plants
81,Plants
96,Plants
81,Plants
59,Plants
93,Plants
96,Plants
80,Plants
95,Plants
81,Plants
95,Plants
81,Plants
85,Plants
62,Plants
78,Plants
90,Plants
87,Plants
96,Plants
75,Plants
69,Plants
91,Plants
88,Plants
87,Plants
86,Plants
87,Plants
84,Plants
84,Plants
87,Plants
105,Plants
106,Plants
101,Plants
108,Plants
100,Plants
107,Plants
100,Plants
99,Plants
100,Plants
100,Plants
100,Plants
100,Plants
107,Plants
99,Plants
106,Plants
109,Plants
106,Plants
102,Plants
106,Plants
105,Plants
107,Plants
108,Plants
102,Plants
104,Plants
112,Plants
102,Plants
100,Plants
107,Plants
105,Plants
106,Plants
103,Plants
101,Plants
110,Plants
106,Plants
101,Plants
101,Plants
106,Plants
109,Plants
109,Plants
107,Plants
109,Plants
109,Plants
109,Plants
108,Plants
112,Plants
108,Plants
109,Plants
106,Plants
107,Plants
107,Plants
108,Plants
107,Plants
108,Plants
107,Plants
107,Plants
106,Plants
107,Plants
107,Plants
107,Plants
106,Plants
109,Plants
108,Plants
108,Plants
108,Plants
107,Plants
106,Plants
93,Plants
98,Plants
98,Plants
98,Plants
98,Plants
98,Plants
109,Plants
108,Plants
110,Plants
110,Plants
102,Plants
82,Plants
106,Plants
106,Plants
108,Plants
104,Plants
108,Plants
108,Plants
108,Plants
107,Plants
109,Plants
107,Plants
109,Plants
108,Plants
102,Plants
105,Plants
107,Plants
104,Plants
107,Plants
104,Plants
108,Plants
104,Plants
112,Plants
111,Plants
108,Plants
108,Plants
108,Plants
106,Plants
108,Plants
108,Plants
107,Plants
107,Plants
101,Plants
103,Plants
108,Plants
111,Plants
107,Plants
107,Plants
107,Plants
107,Plants
107,Plants
107,Plants
107,Plants
107,Plants
111,Plants
107,Plants
108,Plants
106,Plants
106,Plants
107,Plants
107,Plants
104,Plants
108,Plants
109,Plants
108,Plants
102,Plants
111,Plants
109,Plants
110,Plants
111,Plants
112,Plants
105,Plants
112,Plants
98,Plants
112,Plants
107,Plants
94,Plants
114,Plants
101,Plants
114,Plants
117,Plants
114,Plants
115,Plants
109,Plants
102,Plants
103,Plants
111,Plants
112,Plants
112,Plants
106,Plants
105,Plants
110,Plants
107,Plants
106,Plants
112,Plants
103,Plants
102,Plants
103,Plants
103,Plants
107,Plants
101,Plants
103,Plants
101,Plants
113,Plants
105,Plants
104,Plants
106,Plants
104,Plants
107,Plants
106,Plants
108,Plants
106,Plants
107,Plants
110,Plants
105,Plants
105,Plants
106,Plants
107,Plants
105,Plants
107,Plants
107,Plants
108,Plants
111,Plants
106,Plants
106,Plants
106,Plants
107,Plants
108,Plants
110,Plants
107,Plants
108,Plants
107,Plants
107,Plants
107,Plants
100,Plants
101,Plants
101,Plants
102,Plants
103,Plants
107,Plants
105,Plants
103,Plants
105,Plants
115,Plants
103,Plants
102,Plants
115,Plants
107,Plants
107,Plants
100,Plants
107,Plants
103,Plants
105,Plants
102,Plants
110,Plants
104,Plants
105,Plants
90,Plants
108,Plants
108,Plants
108,Plants
107,Plants
105,Plants
105,Plants
106,Plants
107,Plants
105,Plants
107,Plants
107,Plants
108,Plants
106,Plants
108,Plants
107,Plants
109,Plants
109,Plants
109,Plants
104,Plants
110,Plants
97,Plants
108,Plants
108,Plants
108,Plants
107,Plants
107,Plants
107,Plants
108,Plants
109,Plants
109,Plants
108,Plants
108,Plants
105,Plants
105,Plants
112,Plants
110,Plants
108,Plants
92,Plants
106,Plants
108,Plants
100,Plants
108,Plants
105,Plants
109,Plants
102,Plants
109,Plants
109,Plants
116,Plants
101,Plants
101,Plants
105,Plants
105,Plants
106,Plants
103,Plants
103,Plants
103,Plants
102,Plants
104,Plants
101,Plants
106,Plants
106,Plants
104,Plants
107,Plants
112,Plants
102,Plants
105,Plants
120,Plants
106,Plants
89,Plants
103,Plants
109,Plants
83,Plants
82,Plants
81,Plants
99,Plants
90,Plants
92,Plants
89,Plants
105,Plants
104,Plants
94,Plants
94,Plants
105,Plants
98,Plants
105,Plants
100,Plants
93,Plants
80,Plants
93,Acuatic
92,Acuatic
94,Acuatic
98,Acuatic
93,Acuatic
100,Acuatic
98,Acuatic
98,Acuatic
95,Acuatic
66,Acuatic
104,Acuatic
94,Acuatic
93,Acuatic
94,Acuatic
96,Acuatic
90,Acuatic
92,Acuatic
91,Acuatic
94,Acuatic
94,Acuatic
91,Acuatic
90,Acuatic
95,Acuatic
96,Acuatic
94,Acuatic
93,Acuatic
92,Acuatic
96,Acuatic
96,Acuatic
97,Acuatic
95,Acuatic
95,Acuatic
96,Acuatic
93,Acuatic
88,Acuatic
97,Acuatic
91,Acuatic
95,Acuatic
92,Acuatic
90,Acuatic
93,Acuatic
93,Acuatic
93,Acuatic
93,Acuatic
91,Acuatic
91,Acuatic
97,Acuatic
93,Acuatic
95,Acuatic
95,Acuatic
94,Acuatic
97,Acuatic
96,Acuatic
99,Acuatic
99,Acuatic
88,Acuatic
94,Acuatic
92,Acuatic
95,Acuatic
93,Acuatic
86,Acuatic
92,Acuatic
99,Acuatic
97,Acuatic
105,Acuatic
94,Acuatic
84,Acuatic
91,Acuatic
95,Acuatic
96,Acuatic
95,Acuatic
99,Acuatic
99,Acuatic
96,Acuatic
96,Acuatic
85,Acuatic
97,Acuatic
91,Acuatic
94,Acuatic
101,Acuatic
94,Acuatic
94,Acuatic
91,Acuatic
93,Acuatic
92,Acuatic
98,Acuatic
93,Acuatic
93,Acuatic
99,Acuatic
98,Acuatic
99,Acuatic
96,Acuatic
97,Acuatic
96,Acuatic
94,Acuatic
94,Acuatic
94,Acuatic
94,Acuatic
90,Acuatic
90,Acuatic
96,Acuatic
94,Acuatic
93,Acuatic
93,Acuatic
95,Acuatic
92,Acuatic
95,Acuatic
92,Acuatic
93,Acuatic
99,Acuatic
93,Acuatic
94,Acuatic
97,Acuatic
94,Acuatic
97,Acuatic
97,Acuatic
100,Acuatic
95,Acuatic
92,Acuatic
95,Acuatic
99,Acuatic
97,Acuatic
98,Acuatic
98,Acuatic
98,Acuatic
98,Acuatic
99,Acuatic
96,Acuatic
104,Acuatic
98,Acuatic
96,Acuatic
100,Acuatic
99,Acuatic
99,Acuatic
98,Acuatic
99,Acuatic
95,Acuatic
94,Acuatic
98,Acuatic
93,Acuatic
95,Acuatic
87,Acuatic
94,Acuatic
95,Acuatic
96,Acuatic
94,Acuatic
94,Acuatic
91,Acuatic
100,Acuatic
99,Acuatic
91,Acuatic
98,Acuatic
91,Acuatic
90,Acuatic
94,Acuatic
94,Acuatic
90,Acuatic
96,Acuatic
96,Acuatic
96,Acuatic
96,Acuatic
96,Acuatic
96,Acuatic
96,Acuatic
95,Acuatic
94,Acuatic
94,Acuatic
93,Acuatic
92,Acuatic
93,Acuatic
93,Acuatic
93,Acuatic
90,Acuatic
94,Acuatic
93,Acuatic
93,Acuatic
94,Acuatic
97,Acuatic
97,Acuatic
97,Acuatic
97,Acuatic
99,Acuatic
98,Acuatic
104,Acuatic
94,Acuatic
96,Acuatic
96,Acuatic
98,Acuatic
93,Acuatic
93,Acuatic
89,Acuatic
97,Acuatic
95,Acuatic
97,Acuatic
94,Acuatic
96,Acuatic
92,Acuatic
92,Acuatic
92,Acuatic
93,Acuatic
93,Acuatic
92,Acuatic
92,Acuatic
92,Acuatic
102,Acuatic
102,Acuatic
102,Acuatic
93,Acuatic
96,Acuatic
91,Acuatic
96,Acuatic
90,Acuatic
96,Acuatic
96,Acuatic
102,Acuatic
97,Acuatic
93,Acuatic
97,Acuatic
98,Acuatic
94,Acuatic
92,Acuatic
94,Acuatic
90,Acuatic
97,Acuatic
97,Acuatic
100,Acuatic
94,Acuatic
97,Acuatic
94,Acuatic
105,Acuatic
90,Acuatic
98,Acuatic
95,Acuatic
95,Acuatic
58,Acuatic
58,Acuatic
61,Acuatic
65,Acuatic
63,Acuatic
64,Acuatic
62,Acuatic
97,Acuatic
102,Acuatic
88,Acuatic
104,Acuatic
104,Acuatic
104,Acuatic
104,Acuatic
67,Acuatic
69,Acuatic
72,Acuatic
103,Acuatic
106,Acuatic
53,Acuatic
92,Acuatic
92,Acuatic
93,Acuatic
86,Acuatic
86,Acuatic
92,Acuatic
86,Acuatic
102,Acuatic
79,Acuatic
93,Acuatic
93,Acuatic
93,Acuatic
87,Acuatic
31,Acuatic
79,Acuatic
105,Acuatic
92,Acuatic
93,Acuatic
101,Acuatic
61,Acuatic
56,Acuatic
75,Acuatic
65,Acuatic
73,Acuatic
59,Acuatic
63,Acuatic
95,Acuatic
92,Acuatic
53,Acuatic
90,Acuatic
107,Acuatic
82,Acuatic
90,Acuatic
107,Acuatic
110,Acuatic
108,Acuatic
52,Acuatic
51,Acuatic
52,Acuatic
64,Acuatic
89,Acuatic
78,Acuatic
78,Acuatic
82,Acuatic
84,Acuatic
94,Acuatic
94,Acuatic
79,Acuatic
80,Acuatic
78,Acuatic
74,Acuatic
76,Acuatic
59,Acuatic
73,Acuatic
68,Acuatic
72,Acuatic
100,Acuatic
96,Acuatic
74,Acuatic
64,Acuatic
98,Acuatic
65,Acuatic
88,Acuatic
103,Acuatic
77,Acuatic
100,Acuatic
80,Acuatic
77,Acuatic
99,Acuatic
92,Acuatic
92,Acuatic
97,Acuatic
98,Acuatic
85,Acuatic
103,Acuatic
41,Acuatic
74,Acuatic
53,Acuatic
61,Acuatic
93,Acuatic
97,Acuatic
72,Acuatic
89,Acuatic
90,Acuatic
82,Acuatic
103,Acuatic
90,Acuatic
58,Acuatic
98,Acuatic
55,Acuatic
95,Acuatic
95,Acuatic
95,Acuatic
78,Acuatic
95,Acuatic
97,Acuatic
53,Acuatic
53,Acuatic
52,Acuatic
93,Acuatic
66,Acuatic
77,Acuatic
80,Acuatic
90,Acuatic
70,Acuatic
88,Acuatic
73,Acuatic
90,Acuatic
81,Acuatic
109,Acuatic
93,Acuatic
93,Acuatic
98,Acuatic
93,Acuatic
86,Acuatic
93,Acuatic
86,Acuatic
88,Acuatic
102,Acuatic
109,Acuatic
100,Acuatic
85,Acuatic
87,Acuatic
73,Acuatic
88,Acuatic
86,Acuatic
73,Acuatic
85,Acuatic
109,Acuatic
93,Acuatic
73,Acuatic
85,Acuatic
100,Acuatic
99,Acuatic
100,Acuatic
96,Acuatic
96,Acuatic
93,Acuatic
102,Acuatic
102,Acuatic
102,Acuatic
102,Acuatic
102,Acuatic
102,Acuatic
102,Acuatic
102,Acuatic
102,Acuatic
102,Acuatic
92,Acuatic
93,Acuatic
102,Acuatic
102,Acuatic
102,Acuatic
102,Acuatic
102,Acuatic
91,Acuatic
100,Acuatic
93,Acuatic
83,Acuatic
107,Acuatic
93,Acuatic
85,Acuatic
90,Acuatic
90,Acuatic
98,Acuatic
98,Acuatic
98,Acuatic
95,Acuatic
98,Acuatic
98,Acuatic
98,Acuatic
